"","age","marital_status","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"4505",53,"Single",0,0,0,13,"(F3)","arrest case no charge",0,122
"4506",53,"Single",0,0,0,13,"(F3)","arrest case no charge",0,848
"4507",33,"Married",0,0,0,1,"(F2)","arrest case no charge",0,1959
"4508",27,"Single",0,0,0,5,"(F3)","Possession of Cocaine",0,2318
"4509",27,"Single",0,0,0,5,"(F3)","Possession of Cocaine",0,255
"4510",54,"Single",0,0,0,5,"(F3)","Possession of Cocaine",0,306
"4511",57,"Single",0,0,0,16,"(M1)","Battery",1,518
"4512",57,"Single",0,0,0,16,"(M1)","Battery",1,232
"4513",57,"Single",0,0,0,16,"(M1)","Battery",1,247
"4514",57,"Single",0,0,0,16,"(M1)","Battery",1,1705
"4515",57,"Single",0,0,0,16,"(M1)","Battery",1,200
"4516",25,"Single",0,0,0,7,"(F2)","arrest case no charge",0,642
"4517",23,"Single",0,0,1,0,"(F3)","Aggravated Assault W/dead Weap",0,0
"4518",23,"Single",0,0,1,0,"(F3)","Aggravated Assault W/dead Weap",0,218
"4519",45,"Married",1,0,1,20,"(M2)","arrest case no charge",1,232
"4520",45,"Married",1,0,1,20,"(M2)","arrest case no charge",1,282
"4521",45,"Married",1,0,1,20,"(M2)","arrest case no charge",1,204
"4522",45,"Married",1,0,1,20,"(M2)","arrest case no charge",1,1196
"4523",45,"Married",1,0,1,20,"(M2)","arrest case no charge",1,601
"4524",45,"Married",1,0,1,20,"(M2)","arrest case no charge",1,512
"4525",29,"Single",0,0,0,8,"(M1)","Possess Cannabis/20 Grams Or Less",1,366
"4526",30,"Married",0,0,0,2,"(M2)","Driving License Suspended",0,251
"4527",38,"Single",0,0,0,11,"(F3)","Driving While License Revoked",0,198
"4528",38,"Single",0,0,0,11,"(F3)","Driving While License Revoked",0,225
"4529",40,"Single",0,0,0,3,"(M2)","Operating W/O Valid License",0,206
"4530",40,"Single",0,0,0,3,"(M2)","Operating W/O Valid License",0,83
"4531",30,"Single",1,0,2,15,"(F2)","Burglary Unoccupied Dwelling",1,1478
"4532",43,"Single",0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,814
"4533",43,"Single",0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,7
"4534",43,"Single",0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,341
"4535",43,"Single",0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,46
"4536",43,"Single",0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,3185
"4537",43,"Single",0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,120
"4538",43,"Single",0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,913
"4539",29,"Single",0,0,1,17,"(F3)","Grand Theft Dwell Property",1,1098
"4540",30,"Single",1,1,0,18,"(M2)","Leaving Acc/Unattended Veh",0,281
"4541",54,"Divorced",0,0,0,2,"(M2)","Robbery / No Weapon",0,496
"4542",54,"Divorced",0,0,0,2,"(M2)","Robbery / No Weapon",0,640
"4543",54,"Divorced",0,0,0,2,"(M2)","Robbery / No Weapon",0,127
"4544",54,"Divorced",0,0,0,2,"(M2)","Robbery / No Weapon",0,224
"4545",54,"Divorced",0,0,0,2,"(M2)","Robbery / No Weapon",0,694
"4546",54,"Divorced",0,0,0,2,"(M2)","Robbery / No Weapon",0,500
"4547",31,"Significant Other",0,1,1,4,"(F3)","arrest case no charge",1,1583
"4548",44,"Significant Other",0,0,0,0,"(M1)","Battery",0,163
"4549",44,"Significant Other",0,0,0,0,"(M1)","Battery",0,175
"4550",44,"Significant Other",0,0,0,0,"(M1)","Battery",0,339
"4551",59,"Single",0,0,0,3,"(F3)","Drivg While Lic Suspd/Revk/Can",1,1532
"4552",59,"Single",0,0,0,3,"(F3)","Drivg While Lic Suspd/Revk/Can",1,243
"4553",38,"Single",0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",1,528
"4554",34,"Single",0,0,0,1,"(F1)","arrest case no charge",0,2052
"4555",31,"Single",0,0,0,1,"(M1)","Battery",1,630
"4556",32,"Single",0,0,0,4,"(F3)","arrest case no charge",1,240
"4557",31,"Divorced",0,0,0,9,"(F3)","Poss Contr Subst W/o Prescript",1,197
"4558",27,"Single",0,0,1,5,"(F3)","Possession of Cocaine",1,198
"4559",28,"Single",0,0,0,7,"(F3)","Felony Battery",1,353
"4560",43,"Single",0,0,0,19,"(F3)","arrest case no charge",0,1485
"4561",43,"Single",0,0,0,19,"(F3)","arrest case no charge",0,448
"4562",35,"Single",0,0,0,8,"(F3)","arrest case no charge",1,869
"4563",39,"Single",0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,261
"4564",39,"Single",0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,308
"4565",39,"Single",0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,432
"4566",39,"Single",0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,1882
"4567",39,"Single",0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,498
"4568",30,"Single",1,0,0,2,"(F2)","Del 3,4 Methylenedioxymethcath",0,1626
"4569",30,"Single",1,0,0,2,"(F2)","Del 3,4 Methylenedioxymethcath",0,1695
"4570",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,519
"4571",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,80
"4572",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,82
"4573",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,324
"4574",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,857
"4575",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,126
"4576",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,115
"4577",49,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",0,939
"4578",28,"Single",0,0,0,9,"(F3)","Poss3,4 Methylenedioxymethcath",1,922
"4579",31,"Single",0,0,0,7,"(F3)","Resist Officer w/Violence",0,1373
"4580",30,"Significant Other",6,0,0,8,"(M1)","Battery",1,788
"4581",30,"Significant Other",6,0,0,8,"(M1)","Battery",1,846
"4582",25,"Single",0,1,0,21,"(F3)","arrest case no charge",1,64
"4583",30,"Single",0,0,0,2,"(F3)","Possession of Hydromorphone",0,2136
"4584",31,"Single",0,0,0,7,"(F2)","Poss of Firearm by Convic Felo",1,1632
"4585",31,"Single",0,0,0,7,"(F2)","Poss of Firearm by Convic Felo",1,1417
"4586",53,"Single",0,0,0,36,"(F3)","Corrupt Public Servant",1,119
"4587",60,"Divorced",0,0,0,12,"(F3)","Driving While License Revoked",0,580
"4588",60,"Divorced",0,0,0,12,"(F3)","Driving While License Revoked",0,91
"4589",60,"Divorced",0,0,0,12,"(F3)","Driving While License Revoked",0,56
"4590",27,"Single",0,0,0,1,"(M2)","Susp Drivers Lic 1st Offense",1,157
"4591",26,"Single",0,0,1,6,"(F3)","Felony Battery (Dom Strang)",0,333
"4592",46,"Single",0,0,0,17,"(F3)","arrest case no charge",1,308
"4593",46,"Single",0,0,0,17,"(F3)","arrest case no charge",1,172
"4594",46,"Single",0,0,0,17,"(F3)","arrest case no charge",1,494
"4595",46,"Single",0,0,0,17,"(F3)","arrest case no charge",1,418
"4596",48,"Separated",0,0,0,17,"(F7)","arrest case no charge",0,88
"4597",48,"Separated",0,0,0,17,"(F7)","arrest case no charge",0,578
"4598",48,"Separated",0,0,0,17,"(F7)","arrest case no charge",0,304
"4599",48,"Separated",0,0,0,17,"(F7)","arrest case no charge",0,366
"4600",48,"Separated",0,0,0,17,"(F7)","arrest case no charge",0,725
"4601",48,"Separated",0,0,0,17,"(F7)","arrest case no charge",0,383
"4602",38,"Single",0,0,0,1,"(F3)","Possession of Cocaine",0,306
"4603",38,"Single",0,0,0,1,"(F3)","Possession of Cocaine",0,579
"4604",38,"Single",0,0,0,1,"(F3)","Possession of Cocaine",0,2122
"4605",25,"Single",0,0,0,2,"(F3)","Grand Theft in the 3rd Degree",0,599
"4606",32,"Single",0,1,0,13,"(F2)","arrest case no charge",0,2008
"4607",57,"Married",0,0,0,3,"(F3)","Felony/Driving Under Influence",0,725
"4608",20,"Single",0,0,0,0,"(F3)","Tampering With Physical Evidence",1,208
"4609",56,"Single",0,0,0,17,"(M1)","Battery",0,3061
"4610",56,"Single",0,0,0,17,"(M1)","Battery",0,297
"4611",56,"Single",0,0,0,17,"(M1)","Battery",0,126
"4612",56,"Single",0,0,0,17,"(M1)","Battery",0,405
"4613",56,"Single",0,0,0,17,"(M1)","Battery",0,889
"4614",56,"Single",0,0,0,17,"(M1)","Battery",0,674
"4615",56,"Single",0,0,0,17,"(M1)","Battery",0,219
"4616",56,"Single",0,0,0,17,"(M1)","Battery",0,30
"4617",35,"Single",0,1,0,23,"(F3)","Poss Pyrrolidinovalerophenone",1,318
"4618",35,"Single",0,1,0,23,"(F3)","Poss Pyrrolidinovalerophenone",1,395
"4619",36,"Single",0,1,0,18,"(F3)","Possession Of Methamphetamine",0,400
"4620",36,"Single",0,1,0,18,"(F3)","Possession Of Methamphetamine",0,816
"4621",37,"Single",0,0,0,9,"(F2)","Deliver Cocaine",0,444
"4622",27,"Single",0,0,1,9,"(F3)","arrest case no charge",1,484
"4623",27,"Single",0,0,1,9,"(F3)","arrest case no charge",1,1721
"4624",27,"Single",0,0,1,9,"(F3)","arrest case no charge",1,276
"4625",55,"Single",0,0,0,5,"(F3)","Possession of Cocaine",0,369
"4626",55,"Single",0,0,0,5,"(F3)","Possession of Cocaine",0,26
"4627",45,"Single",0,0,0,3,"(F3)","arrest case no charge",0,488
"4628",45,"Single",0,0,0,3,"(F3)","arrest case no charge",0,730
"4629",45,"Single",0,0,0,3,"(F3)","arrest case no charge",0,1519
"4630",51,"Married",0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,157
"4631",51,"Married",0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,68
"4632",51,"Married",0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,570
"4633",51,"Married",0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,600
"4634",38,"Single",1,0,0,6,"(F2)","arrest case no charge",0,3274
"4635",36,"Single",3,0,2,19,"(MO3)","arrest case no charge",1,388
"4636",36,"Single",3,0,2,19,"(MO3)","arrest case no charge",1,413
"4637",36,"Single",3,0,2,19,"(MO3)","arrest case no charge",1,712
"4638",36,"Single",3,0,2,19,"(MO3)","arrest case no charge",1,1
"4639",48,"Single",0,0,0,5,"(F3)","Possession of Cocaine",1,7
"4640",48,"Single",0,0,0,5,"(F3)","Possession of Cocaine",1,944
"4641",48,"Single",0,0,0,5,"(F3)","Possession of Cocaine",1,351
"4642",48,"Single",0,0,0,5,"(F3)","Possession of Cocaine",1,222
"4643",48,"Single",0,0,0,5,"(F3)","Possession of Cocaine",1,287
"4644",48,"Single",0,0,0,5,"(F3)","Possession of Cocaine",1,799
"4645",50,"Single",1,0,0,13,"(M1)","Battery",1,3244
"4646",50,"Single",1,0,0,13,"(M1)","Battery",1,258
"4647",50,"Single",1,0,0,13,"(M1)","Battery",1,192
"4648",50,"Single",1,0,0,13,"(M1)","Battery",1,1017
"4649",30,"Single",0,0,0,14,"(F7)","arrest case no charge",1,1632
"4650",30,"Single",0,0,0,14,"(F7)","arrest case no charge",1,503
"4651",32,"Single",0,0,0,1,"(F3)","arrest case no charge",0,201
"4652",37,"Single",0,0,0,2,"(F3)","Felony Driving While Lic Suspd",1,1383
"4653",49,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,450
"4654",49,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,62
"4655",49,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,503
"4656",49,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,1362
"4657",49,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,147
"4658",49,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,139
"4659",49,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,0
"4660",37,"Single",0,0,0,0,"(M2)","Susp Drivers Lic 1st Offense",0,1094
"4661",37,"Single",0,0,0,0,"(M2)","Susp Drivers Lic 1st Offense",0,1886
"4662",21,"Single",0,0,1,2,"(F2)","Burglary Dwelling Occupied",0,1366
"4663",42,"Single",0,1,0,5,"(F3)","arrest case no charge",1,90
"4664",42,"Single",0,1,0,5,"(F3)","arrest case no charge",1,2291
"4665",42,"Single",0,1,0,5,"(F3)","arrest case no charge",1,1450
"4666",42,"Single",0,1,0,5,"(F3)","arrest case no charge",1,537
"4667",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,0
"4668",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,146
"4669",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,1490
"4670",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,271
"4671",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,188
"4672",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,79
"4673",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,69
"4674",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,1104
"4675",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,209
"4676",49,"Single",0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,295
"4677",54,"Divorced",0,0,0,12,"(M1)","Battery",1,76
"4678",54,"Divorced",0,0,0,12,"(M1)","Battery",1,1478
"4679",30,"Single",0,0,0,2,"(F1)","arrest case no charge",0,145
"4680",34,"Single",0,1,0,10,"(F2)","arrest case no charge",1,619
"4681",34,"Single",0,1,0,10,"(F2)","arrest case no charge",1,890
"4682",29,"Single",4,1,0,10,"(F3)","Burglary Conveyance Unoccup",1,960
"4683",29,"Single",4,1,0,10,"(F3)","Burglary Conveyance Unoccup",1,1518
"4684",29,"Single",4,1,0,10,"(F3)","Burglary Conveyance Unoccup",1,296
"4685",28,"Single",8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,492
"4686",28,"Single",8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,149
"4687",28,"Single",8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,1427
"4688",28,"Single",8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,24
"4689",32,"Single",0,0,0,11,"(F3)","Poss Pyrrolidinovalerophenone",1,557
"4690",33,"Married",0,0,0,0,"(M1)","Battery",0,2356
"4691",21,"Single",0,0,0,0,"(F2)","Robbery / No Weapon",0,113
"4692",45,"Single",0,0,0,0,NA,NA,0,225
"4693",38,"Married",0,1,0,10,"(M1)","Possess Cannabis 1000FTSch",0,786
"4694",38,"Married",0,1,0,10,"(M1)","Possess Cannabis 1000FTSch",0,309
"4695",38,"Married",0,1,0,10,"(M1)","Possess Cannabis 1000FTSch",0,273
"4696",35,"Single",3,0,0,24,"(F3)","Tampering With Physical Evidence",0,314
"4697",35,"Single",3,0,0,24,"(F3)","Tampering With Physical Evidence",0,2290
"4698",42,"Single",0,0,0,33,"(F3)","arrest case no charge",1,391
"4699",42,"Single",0,0,0,33,"(F3)","arrest case no charge",1,625
"4700",42,"Single",0,0,0,33,"(F3)","arrest case no charge",1,328
"4701",42,"Single",0,0,0,33,"(F3)","arrest case no charge",1,481
"4702",42,"Single",0,0,0,33,"(F3)","arrest case no charge",1,407
"4703",42,"Single",0,0,0,33,"(F3)","arrest case no charge",1,974
"4704",27,"Single",1,2,1,6,"(M2)","arrest case no charge",0,0
"4705",33,"Single",2,0,0,9,"(M2)","Assault",1,15
"4706",33,"Single",2,0,0,9,"(M2)","Assault",1,1520
"4707",33,"Single",2,0,0,9,"(M2)","Assault",1,562
"4708",33,"Single",2,0,0,9,"(M2)","Assault",1,467
"4709",25,"Unknown",0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",1,625
"4710",25,"Single",0,0,0,11,"(M2)","arrest case no charge",1,1
"4711",25,"Single",0,0,0,11,"(M2)","arrest case no charge",1,149
"4712",37,"Single",2,0,0,27,"(F2)","Aggravated Battery (Firearm)",0,428
"4713",37,"Single",2,0,0,27,"(F2)","Aggravated Battery (Firearm)",0,305
"4714",37,"Single",2,0,0,27,"(F2)","Aggravated Battery (Firearm)",0,1473
"4715",37,"Single",2,0,0,27,"(F2)","Aggravated Battery (Firearm)",0,84
"4716",37,"Single",2,0,0,27,"(F2)","Aggravated Battery (Firearm)",0,42
"4717",37,"Single",2,0,0,27,"(F2)","Aggravated Battery (Firearm)",0,498
"4718",21,"Single",0,0,1,1,"(F2)","arrest case no charge",1,1492
"4719",22,"Single",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",1,1716
"4720",22,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,231
"4721",32,"Single",0,0,0,21,"(F3)","Felony Petit Theft",1,103
"4722",22,"Single",0,0,0,1,"(F3)","Robbery Sudd Snatch No Weapon",1,1770
"4723",28,"Single",0,0,0,11,"(F3)","Neglect Child / No Bodily Harm",1,1555
"4724",34,"Divorced",0,0,0,0,"(F3)","arrest case no charge",0,893
"4725",26,"Single",0,0,0,9,"(F2)","Deliver Cocaine",1,1595
"4726",41,"Single",0,0,1,7,"(M1)","Battery",1,301
"4727",41,"Single",0,0,1,7,"(M1)","Battery",1,262
"4728",41,"Single",0,0,1,7,"(M1)","Battery",1,456
"4729",19,"Single",0,0,0,0,"(F2)","Burglary Unoccupied Dwelling",0,1597
"4730",22,"Single",1,0,0,4,"(F2)","Burglary Unoccupied Dwelling",0,810
"4731",25,"Significant Other",1,0,0,9,"(F3)","Felony Batt(Great Bodily Harm)",1,1616
"4732",25,"Married",1,0,0,9,"(F3)","Felony Batt(Great Bodily Harm)",1,1616
"4733",21,"Single",1,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,674
"4734",32,"Unknown",0,0,0,2,"(M2)","arrest case no charge",0,2148
"4735",32,"Unknown",0,0,0,2,"(M2)","arrest case no charge",0,455
"4736",22,"Single",0,1,0,2,"(F2)","Poss F/Arm Delinq",1,191
"4737",25,"Single",2,0,1,2,"(F2)","Poss Wep Conv Felon",0,802
"4738",25,"Single",2,0,1,2,"(F2)","Poss Wep Conv Felon",0,2323
"4739",24,"Single",0,0,0,2,"(M2)","Tresspass Struct/Conveyance",1,514
"4740",27,"Single",0,0,0,3,"(F3)","Grand Theft in the 3rd Degree",1,238
"4741",27,"Single",0,0,0,3,"(F3)","Grand Theft in the 3rd Degree",1,1661
"4742",28,"Single",0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",0,665
"4743",28,"Single",0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",0,223
"4744",38,"Single",0,0,0,25,"(M2)","Prowling/Loitering",0,415
"4745",38,"Single",0,0,0,25,"(M2)","Prowling/Loitering",0,2311
"4746",38,"Single",0,0,0,25,"(M2)","Prowling/Loitering",0,775
"4747",38,"Single",0,0,0,25,"(M2)","Prowling/Loitering",0,81
"4748",38,"Single",0,0,0,25,"(M2)","Prowling/Loitering",0,517
"4749",33,"Single",2,0,0,8,"(F3)","Felony Battery (Dom Strang)",1,175
"4750",33,"Single",2,0,0,8,"(F3)","Felony Battery (Dom Strang)",1,1587
"4751",33,"Single",2,0,0,8,"(F3)","Felony Battery (Dom Strang)",1,355
"4752",35,"Married",2,0,0,4,"(F3)","Grand Theft in the 3rd Degree",0,2740
"4753",35,"Married",2,0,0,4,"(F3)","Grand Theft in the 3rd Degree",0,0
"4754",35,"Married",2,0,0,4,"(F3)","Grand Theft in the 3rd Degree",0,1490
"4755",28,"Single",0,0,0,25,"(F3)","arrest case no charge",1,2001
"4756",28,"Single",0,0,0,25,"(F3)","arrest case no charge",1,162
"4757",49,"Single",0,0,0,5,"(F2)","Robbery / No Weapon",1,1056
"4758",49,"Single",0,0,0,5,"(F2)","Robbery / No Weapon",1,2218
"4759",56,"Single",0,0,0,8,"(F2)","arrest case no charge",0,435
"4760",56,"Single",0,0,0,8,"(F2)","arrest case no charge",0,99
"4761",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,64
"4762",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,285
"4763",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,142
"4764",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,97
"4765",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,365
"4766",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,829
"4767",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,105
"4768",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,594
"4769",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,350
"4770",59,"Married",0,0,0,39,"(F3)","Burglary Structure Unoccup",0,125
"4771",30,"Single",0,0,0,9,"(F3)","arrest case no charge",0,387
"4772",44,"Single",0,0,0,0,"(F3)","Burglary Conveyance Unoccup",1,1434
"4773",49,"Married",0,0,0,15,"(F3)","arrest case no charge",0,342
"4774",49,"Married",0,0,0,15,"(F3)","arrest case no charge",0,129
"4775",49,"Married",0,0,0,15,"(F3)","arrest case no charge",0,91
"4776",49,"Married",0,0,0,15,"(F3)","arrest case no charge",0,364
"4777",49,"Married",0,0,0,15,"(F3)","arrest case no charge",0,1
"4778",52,"Single",0,0,0,23,"(F3)","arrest case no charge",1,924
"4779",52,"Single",0,0,0,23,"(F3)","arrest case no charge",1,146
"4780",52,"Single",0,0,0,23,"(F3)","arrest case no charge",1,1125
"4781",52,"Single",0,0,0,23,"(F3)","arrest case no charge",1,244
"4782",52,"Single",0,0,0,23,"(F3)","arrest case no charge",1,27
"4783",26,"Single",0,0,0,8,"(F3)","Poss3,4 Methylenedioxymethcath",1,305
"4784",53,"Single",0,0,0,18,"(M1)","Unlaw Use False Name/Identity",1,273
"4785",53,"Single",0,0,0,18,"(M1)","Unlaw Use False Name/Identity",1,237
"4786",44,"Single",0,0,0,2,"(F3)","Felony Petit Theft",1,1961
"4787",44,"Single",0,0,0,2,"(F3)","Felony Petit Theft",1,1875
"4788",26,"Single",0,2,0,13,"(F3)","arrest case no charge",0,1464
"4789",50,"Significant Other",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,323
"4790",34,"Single",0,0,0,1,"(F7)","Possess/Use Weapon 1 Deg Felon",0,1394
"4791",31,"Single",0,0,0,5,"(F3)","Crim Use of Personal ID Info",1,758
"4792",40,"Separated",0,1,0,10,"(F1)","Arson in the First Degree",0,389
"4793",40,"Separated",0,1,0,10,"(F1)","Arson in the First Degree",0,444
"4794",62,"Single",0,0,0,14,"(F2)","arrest case no charge",0,99
"4795",62,"Single",0,0,0,14,"(F2)","arrest case no charge",0,1924
"4796",62,"Single",0,0,0,14,"(F2)","arrest case no charge",0,133
"4797",62,"Single",0,0,0,14,"(F2)","arrest case no charge",0,256
"4798",62,"Single",0,0,0,14,"(F2)","arrest case no charge",0,156
"4799",31,"Single",2,1,1,16,"(F3)","Grand Theft in the 3rd Degree",1,410
"4800",31,"Single",2,1,1,16,"(F3)","Grand Theft in the 3rd Degree",1,127
"4801",31,"Single",2,1,1,16,"(F3)","Grand Theft in the 3rd Degree",1,109
"4802",31,"Single",2,1,1,16,"(F3)","Grand Theft in the 3rd Degree",1,328
"4803",31,"Single",2,1,1,16,"(F3)","Grand Theft in the 3rd Degree",1,803
"4804",31,"Single",2,1,1,16,"(F3)","Grand Theft in the 3rd Degree",1,216
"4805",24,"Single",1,0,0,6,"(F3)","Deliver 3,4 Methylenediox",1,335
"4806",46,"Divorced",0,0,0,2,"(F3)","Grand Theft in the 3rd Degree",0,257
"4807",24,"Single",0,1,2,8,"(F3)","False Ownership Info/Pawn Item",1,1989
"4808",24,"Single",0,1,2,8,"(F3)","False Ownership Info/Pawn Item",1,605
"4809",50,"Separated",0,0,0,3,"(F3)","Deliver Alprazolam",0,1945
"4810",24,"Single",1,0,1,9,"(M2)","arrest case no charge",1,214
"4811",24,"Single",1,0,1,9,"(M2)","arrest case no charge",1,1975
"4812",52,"Single",0,0,0,16,"(F3)","arrest case no charge",1,183
"4813",52,"Single",0,0,0,16,"(F3)","arrest case no charge",1,1847
"4814",52,"Single",0,0,0,16,"(F3)","arrest case no charge",1,948
"4815",52,"Single",0,0,0,16,"(F3)","arrest case no charge",1,831
"4816",22,"Single",0,0,1,2,"(F3)","Agg Fleeing and Eluding",0,2050
"4817",27,"Single",0,0,0,5,"(F3)","Possession Of Heroin",0,292
"4818",27,"Single",0,0,0,5,"(F3)","Possession Of Heroin",0,453
"4819",42,"Single",0,0,0,5,"(F3)","Felony Battery (Dom Strang)",0,196
"4820",42,"Single",0,0,0,5,"(F3)","Felony Battery (Dom Strang)",0,1828
"4821",42,"Single",0,0,0,5,"(F3)","Felony Battery (Dom Strang)",0,1167
"4822",42,"Single",0,0,0,5,"(F3)","Felony Battery (Dom Strang)",0,57
"4823",42,"Single",0,0,0,5,"(F3)","Felony Battery (Dom Strang)",0,444
"4824",42,"Single",0,0,0,5,"(F3)","Felony Battery (Dom Strang)",0,154
